Modulus' variation 	        Angle (rad)

-9.67396e-12	 	 	3.52487
-9.16643e-12	 	 	3.53115
-8.69606e-12	 	 	3.53743
-8.25562e-12	 	 	3.54372
-7.84959e-12	 	 	3.55
-7.46919e-12	 	 	3.55628
-7.11363e-12	 	 	3.56257
-6.78329e-12	 	 	3.56885
-6.47154e-12	 	 	3.57513
-6.18325e-12	 	 	3.58142
-5.90983e-12	 	 	3.5877
-5.65304e-12	 	 	3.59398
-5.41365e-12	 	 	3.60027
-5.18912e-12	 	 	3.60655
-4.97516e-12	 	 	3.61283
-4.77488e-12	 	 	3.61911
-4.58713e-12	 	 	3.6254
-4.40602e-12	 	 	3.63168
-4.23919e-12	 	 	3.63796
-4.0794e-12	 	 	3.64425
-3.92763e-12	 	 	3.65053
-3.78466e-12	 	 	3.65681
-3.64971e-12	 	 	3.6631
-3.51985e-12	 	 	3.66938
-3.3982e-12	 	 	3.67566
-3.28183e-12	 	 	3.68195
-3.17133e-12	 	 	3.68823
-3.06571e-12	 	 	3.69451
-2.96616e-12	 	 	3.7008
-2.86974e-12	 	 	3.70708
-2.77899e-12	 	 	3.71336
-2.69255e-12	 	 	3.71965
-2.60923e-12	 	 	3.72593
-2.52924e-12	 	 	3.73221
-2.45355e-12	 	 	3.7385
-2.38197e-12	 	 	3.74478
-2.31234e-12	 	 	3.75106
-2.24447e-12	 	 	3.75734
-2.18228e-12	 	 	3.76363
-2.1193e-12	 	 	3.76991
-2.06141e-12	 	 	3.77619
-2.00567e-12	 	 	3.78248
-1.95149e-12	 	 	3.78876
-1.89927e-12	 	 	3.79504
-1.84979e-12	 	 	3.80133
-1.80109e-12	 	 	3.80761
-1.75513e-12	 	 	3.81389
-1.71093e-12	 	 	3.82018
-1.6679e-12	 	 	3.82646
-1.62683e-12	 	 	3.83274
-1.58693e-12	 	 	3.83903
-1.54782e-12	 	 	3.84531
-1.51183e-12	 	 	3.85159
-1.47643e-12	 	 	3.85788
-1.44084e-12	 	 	3.86416
-1.40837e-12	 	 	3.87044
-1.37532e-12	 	 	3.87673
-1.345e-12	 	 	3.88301
-1.31508e-12	 	 	3.88929
-1.28555e-12	 	 	3.89557
-1.25758e-12	 	 	3.90186
-1.23e-12	 	 	3.90814
-1.20399e-12	 	 	3.91442
